goal,task,fire_team,state,radio_silence,node,ignored_node,process_type,resource_qty,duration,time_since_start,goal_duration,type_a_count,type_b_count,type_c_count,info_experiment_code,info_run_number,flow_control_update_time
Goal number 530ce59d,T #5,fire_team_b,manoeuvre,false,n6,n3,type_b,1,3668,266038,273257,1,2,3,SwitchMode1,2,n_a
Goal number 530ce59d,T #6,fire_team_b,manoeuvre,false,n4,n6,type_b,2,6965,273127,273257,1,2,3,SwitchMode1,2,n_a
Goal number f34f40df,T #1,fire_team_a,manoeuvre,false,n3,n1,type_c,1,5271,5326,43201,1,3,2,SwitchMode1,1,n_a
Goal number f34f40df,T #2,fire_team_a,manoeuvre,false,n3,n5,type_c,3,15730,21118,43201,1,3,2,SwitchMode1,1,n_a
Goal number f34f40df,T #3,fire_team_a,manoeuvre,false,n3,n6,type_b,1,3897,25072,43201,1,3,2,SwitchMode1,1,n_a
Goal number f34f40df,T #4,fire_team_a,manoeuvre,false,n1,n6,type_b,1,3757,28894,43201,1,3,2,SwitchMode1,1,n_a
Goal number f34f40df,T #5,fire_team_a,manoeuvre,false,n3,n4,type_a,1,10481,39444,43201,1,3,2,SwitchMode1,1,n_a
Goal number f34f40df,T #6,fire_team_a,manoeuvre,false,n2,n5,type_b,1,3669,43167,43201,1,3,2,SwitchMode1,1,n_a
Goal number 77cb2c04,T #1,fire_team_a,manoeuvre,false,n2,n2,type_a,1,10466,10508,94595,4,1,1,SwitchMode1,1,n_a
Goal number 77cb2c04,T #2,fire_team_a,manoeuvre,false,n3,n1,type_c,3,15355,25912,94595,4,1,1,SwitchMode1,1,n_a
Goal number 77cb2c04,T #3,fire_team_a,manoeuvre,false,n3,n1,type_a,1,10342,36311,94595,4,1,1,SwitchMode1,1,n_a
Goal number 77cb2c04,T #4,fire_team_a,manoeuvre,false,n1,n3,type_a,2,20730,57100,94595,4,1,1,SwitchMode1,1,n_a
Goal number 77cb2c04,T #5,fire_team_a,manoeuvre,false,n1,n6,type_a,3,30285,87449,94595,4,1,1,SwitchMode1,1,n_a
Goal number 77cb2c04,T #6,fire_team_a,manoeuvre,false,n2,n4,type_b,2,7033,94555,94595,4,1,1,SwitchMode1,1,n_a
Goal number 546bafce,T #1,fire_team_a,manoeuvre,false,n1,n3,type_a,1,10475,10553,49682,1,4,1,SwitchMode1,1,n_a
Goal number 546bafce,T #2,fire_team_a,manoeuvre,false,n3,n2,type_c,2,10566,21190,49682,1,4,1,SwitchMode1,1,n_a
Goal number 546bafce,T #3,fire_team_a,manoeuvre,false,n3,n1,type_b,2,7110,28349,49682,1,4,1,SwitchMode1,1,n_a
Goal number 546bafce,T #4,fire_team_a,manoeuvre,false,n1,n4,type_b,1,3735,32155,49682,1,4,1,SwitchMode1,1,n_a
Goal number 546bafce,T #5,fire_team_a,manoeuvre,false,n3,n6,type_b,2,6942,39141,49682,1,4,1,SwitchMode1,1,n_a
Goal number 546bafce,T #6,fire_team_a,manoeuvre,false,n3,n1,type_b,3,10376,49560,49682,1,4,1,SwitchMode1,1,n_a
Goal number 7f99db97,T #1,fire_team_a,manoeuvre,false,n2,n1,type_a,1,10383,10450,82409,2,0,4,SwitchMode1,1,n_a
Goal number 7f99db97,T #2,fire_team_a,manoeuvre,false,n2,n1,type_a,3,30279,40799,82409,2,0,4,SwitchMode1,1,n_a
Goal number 7f99db97,T #3,fire_team_a,manoeuvre,false,n2,n3,type_c,2,10278,51149,82409,2,0,4,SwitchMode1,1,n_a
Goal number 7f99db97,T #4,fire_team_a,manoeuvre,false,n3,n2,type_c,2,10401,61694,82409,2,0,4,SwitchMode1,1,n_a
Goal number 7f99db97,T #5,fire_team_a,manoeuvre,false,n2,n4,type_c,2,10284,72052,82409,2,0,4,SwitchMode1,1,n_a
Goal number 7f99db97,T #6,fire_team_a,manoeuvre,false,n2,n1,type_c,2,10277,82371,82409,2,0,4,SwitchMode1,1,n_a
Goal number 49fbc2c6,T #1,fire_team_a,manoeuvre,false,n1,n2,type_c,2,10310,10368,72127,2,2,2,SwitchMode1,1,n_a
Goal number 49fbc2c6,T #2,fire_team_a,manoeuvre,false,n1,n6,type_a,2,20295,30708,72127,2,2,2,SwitchMode1,1,n_a
Goal number 49fbc2c6,T #3,fire_team_a,manoeuvre,false,n1,n5,type_b,1,3689,34454,72127,2,2,2,SwitchMode1,1,n_a
Goal number 49fbc2c6,T #4,fire_team_a,manoeuvre,false,n2,n2,type_c,2,10292,44801,72127,2,2,2,SwitchMode1,1,n_a
Goal number 49fbc2c6,T #5,fire_team_a,manoeuvre,false,n3,n2,type_a,2,20253,65113,72127,2,2,2,SwitchMode1,1,n_a
Goal number 49fbc2c6,T #6,fire_team_a,manoeuvre,false,n3,n5,type_b,2,6920,72085,72127,2,2,2,SwitchMode1,1,n_a
Goal number 18685dd8,T #1,fire_team_a,manoeuvre,false,n1,n6,type_a,1,10334,10395,121280,3,2,1,SwitchMode1,1,n_a
Goal number 18685dd8,T #2,fire_team_a,manoeuvre,false,n2,n2,type_a,3,55624,66083,121280,3,2,1,SwitchMode1,1,n_a
Goal number 18685dd8,T #3,fire_team_a,manoeuvre,false,n1,n3,type_c,2,10368,76504,121280,3,2,1,SwitchMode1,1,n_a
Goal number 18685dd8,T #4,fire_team_a,manoeuvre,false,n1,n4,type_b,1,3622,80180,121280,3,2,1,SwitchMode1,1,n_a
Goal number 18685dd8,T #5,fire_team_a,manoeuvre,false,n1,n6,type_b,3,10654,90888,121280,3,2,1,SwitchMode1,1,n_a
Goal number 18685dd8,T #6,fire_team_a,manoeuvre,false,n1,n3,type_a,3,30299,121243,121280,3,2,1,SwitchMode1,1,n_a
Goal number 7f8f32ac,T #1,fire_team_a,manoeuvre,false,n1,n3,type_a,2,20393,20475,72542,3,0,3,SwitchMode1,1,n_a
Goal number 7f8f32ac,T #2,fire_team_a,manoeuvre,false,n1,n5,type_a,1,10397,30912,72542,3,0,3,SwitchMode1,1,n_a
Goal number 7f8f32ac,T #3,fire_team_a,manoeuvre,false,n1,n3,type_c,2,10362,41340,72542,3,0,3,SwitchMode1,1,n_a
Goal number 7f8f32ac,T #4,fire_team_a,manoeuvre,false,n1,n5,type_c,1,5291,46750,72542,3,0,3,SwitchMode1,1,n_a
Goal number 7f8f32ac,T #5,fire_team_a,manoeuvre,false,n2,n1,type_a,2,20259,67108,72542,3,0,3,SwitchMode1,1,n_a
Goal number 7f8f32ac,T #6,fire_team_a,manoeuvre,false,n2,n3,type_c,1,5253,72421,72542,3,0,3,SwitchMode1,1,n_a
Goal number b5bdaedc,T #1,fire_team_a,manoeuvre,false,n3,n2,type_c,1,5303,5360,54752,2,3,1,SwitchMode1,1,n_a
Goal number b5bdaedc,T #2,fire_team_a,manoeuvre,false,n2,n4,type_a,1,10333,15724,54752,2,3,1,SwitchMode1,1,n_a
Goal number b5bdaedc,T #3,fire_team_a,manoeuvre,false,n2,n5,type_b,2,7072,22834,54752,2,3,1,SwitchMode1,1,n_a
Goal number b5bdaedc,T #4,fire_team_a,manoeuvre,false,n3,n4,type_b,2,7095,29980,54752,2,3,1,SwitchMode1,1,n_a
Goal number b5bdaedc,T #5,fire_team_a,manoeuvre,false,n3,n2,type_a,1,10376,40399,54752,2,3,1,SwitchMode1,1,n_a
Goal number b5bdaedc,T #6,fire_team_a,manoeuvre,false,n1,n2,type_b,2,14248,54705,54752,2,3,1,SwitchMode1,1,n_a
Goal number a0a03a8d,T #1,fire_team_a,manoeuvre,false,n3,n4,type_a,1,10586,10663,71596,2,2,2,SwitchMode1,1,n_a
Goal number a0a03a8d,T #2,fire_team_a,manoeuvre,false,n2,n3,type_b,2,7064,17788,71596,2,2,2,SwitchMode1,1,n_a
Goal number a0a03a8d,T #3,fire_team_a,manoeuvre,false,n2,n6,type_c,3,15337,33181,71596,2,2,2,SwitchMode1,1,n_a
Goal number a0a03a8d,T #4,fire_team_a,manoeuvre,false,n1,n4,type_b,3,10396,43621,71596,2,2,2,SwitchMode1,1,n_a
Goal number a0a03a8d,T #5,fire_team_a,manoeuvre,false,n2,n6,type_a,1,17540,61213,71596,2,2,2,SwitchMode1,1,n_a
Goal number a0a03a8d,T #6,fire_team_a,manoeuvre,false,n2,n1,type_c,2,10279,71544,71596,2,2,2,SwitchMode1,1,n_a
Goal number a4e2e8cd,T #1,fire_team_a,manoeuvre,false,n3,n2,type_a,1,14588,14667,75483,2,1,3,SwitchMode1,1,n_a
Goal number a4e2e8cd,T #2,fire_team_a,manoeuvre,false,n3,n6,type_b,1,3697,18439,75483,2,1,3,SwitchMode1,1,n_a
Goal number a4e2e8cd,T #3,fire_team_a,manoeuvre,false,n1,n2,type_c,1,5359,23844,75483,2,1,3,SwitchMode1,1,n_a
Goal number a4e2e8cd,T #4,fire_team_a,manoeuvre,false,n1,n2,type_c,3,15492,39385,75483,2,1,3,SwitchMode1,1,n_a
Goal number a4e2e8cd,T #5,fire_team_a,manoeuvre,false,n2,n1,type_c,1,5677,45115,75483,2,1,3,SwitchMode1,1,n_a
Goal number a4e2e8cd,T #6,fire_team_a,manoeuvre,false,n1,n6,type_a,3,30262,75439,75483,2,1,3,SwitchMode1,1,n_a
Goal number e8ce562c,T #1,fire_team_a,manoeuvre,false,n2,n6,type_b,2,6982,7075,75731,1,3,2,SwitchMode1,1,n_a
Goal number e8ce562c,T #2,fire_team_a,manoeuvre,false,n1,n4,type_b,3,15423,22548,75731,1,3,2,SwitchMode1,1,n_a
Goal number e8ce562c,T #3,fire_team_a,manoeuvre,false,n3,n3,type_c,2,10278,32875,75731,1,3,2,SwitchMode1,1,n_a
Goal number e8ce562c,T #4,fire_team_a,manoeuvre,false,n2,n4,type_a,3,30276,63207,75731,1,3,2,SwitchMode1,1,n_a
Goal number e8ce562c,T #5,fire_team_a,manoeuvre,false,n1,n3,type_c,1,5289,68534,75731,1,3,2,SwitchMode1,1,n_a
Goal number e8ce562c,T #6,fire_team_a,manoeuvre,false,n3,n5,type_b,2,7072,75688,75731,1,3,2,SwitchMode1,1,n_a
Goal number 6dfbee27,T #1,fire_team_a,manoeuvre,false,n1,n1,type_b,3,10337,10415,74321,1,2,3,SwitchMode1,1,n_a
Goal number 6dfbee27,T #2,fire_team_a,manoeuvre,false,n1,n6,type_a,2,20516,30983,74321,1,2,3,SwitchMode1,1,n_a
Goal number 6dfbee27,T #3,fire_team_a,manoeuvre,false,n3,n2,type_c,2,10322,41354,74321,1,2,3,SwitchMode1,1,n_a
Goal number 6dfbee27,T #4,fire_team_a,manoeuvre,false,n3,n1,type_c,2,10280,51686,74321,1,2,3,SwitchMode1,1,n_a
Goal number 6dfbee27,T #5,fire_team_a,manoeuvre,false,n3,n2,type_b,2,6952,58709,74321,1,2,3,SwitchMode1,1,n_a
Goal number 6dfbee27,T #6,fire_team_a,manoeuvre,false,n3,n6,type_c,3,15533,74289,74321,1,2,3,SwitchMode1,1,n_a
Goal number 65648d2b,T #1,fire_team_a,manoeuvre,false,n2,n2,type_c,3,15280,15417,55556,1,3,2,SwitchMode1,1,n_a
Goal number 65648d2b,T #2,fire_team_a,manoeuvre,false,n2,n1,type_a,1,10266,25825,55556,1,3,2,SwitchMode1,1,n_a
Goal number 65648d2b,T #3,fire_team_a,manoeuvre,false,n3,n4,type_b,2,7000,32888,55556,1,3,2,SwitchMode1,1,n_a
Goal number 65648d2b,T #4,fire_team_a,manoeuvre,false,n2,n1,type_b,1,3612,36560,55556,1,3,2,SwitchMode1,1,n_a
Goal number 65648d2b,T #5,fire_team_a,manoeuvre,false,n2,n2,type_b,1,3602,40211,55556,1,3,2,SwitchMode1,1,n_a
Goal number 65648d2b,T #6,fire_team_a,manoeuvre,false,n2,n3,type_c,3,15271,55508,55556,1,3,2,SwitchMode1,1,n_a
Goal number e2611981,T #1,fire_team_a,manoeuvre,false,n1,n3,type_c,3,15354,15427,95661,2,2,2,SwitchMode1,1,n_a
Goal number e2611981,T #2,fire_team_a,manoeuvre,false,n1,n2,type_b,3,10279,25780,95661,2,2,2,SwitchMode1,1,n_a
Goal number e2611981,T #3,fire_team_a,manoeuvre,false,n3,n1,type_a,3,30337,56174,95661,2,2,2,SwitchMode1,1,n_a
Goal number e2611981,T #4,fire_team_a,manoeuvre,false,n3,n3,type_b,2,7784,64027,95661,2,2,2,SwitchMode1,1,n_a
Goal number e2611981,T #5,fire_team_a,manoeuvre,false,n3,n2,type_a,1,10333,74393,95661,2,2,2,SwitchMode1,1,n_a
Goal number e2611981,T #6,fire_team_a,manoeuvre,false,n1,n6,type_c,3,21181,95630,95661,2,2,2,SwitchMode1,1,n_a
Goal number 29ed323e,T #1,fire_team_a,manoeuvre,false,n1,n6,type_a,2,20354,20447,100088,2,0,4,SwitchMode1,1,n_a
Goal number 29ed323e,T #2,fire_team_a,manoeuvre,false,n1,n5,type_c,2,19235,39726,100088,2,0,4,SwitchMode1,1,n_a
Goal number 29ed323e,T #3,fire_team_a,manoeuvre,false,n3,n2,type_c,2,15360,55166,100088,2,0,4,SwitchMode1,1,n_a
Goal number 29ed323e,T #4,fire_team_b,manoeuvre,false,n6,n1,type_c,1,5276,60498,100088,2,0,4,SwitchMode1,1,n_a
Goal number 29ed323e,T #5,fire_team_b,manoeuvre,false,n6,n2,type_c,3,15546,76105,100088,2,0,4,SwitchMode1,1,n_a
Goal number 29ed323e,T #6,fire_team_b,manoeuvre,false,n5,n1,type_a,2,23887,100035,100088,2,0,4,SwitchMode1,1,n_a
Goal number 005e1088,T #1,fire_team_a,manoeuvre,false,n1,n4,type_c,1,5320,5397,109054,1,0,5,SwitchMode1,1,n_a
Goal number 005e1088,T #2,fire_team_a,manoeuvre,false,n1,n6,type_c,3,15261,20700,109054,1,0,5,SwitchMode1,1,n_a
Goal number 005e1088,T #3,fire_team_a,manoeuvre,false,n3,n2,type_c,3,15315,36162,109054,1,0,5,SwitchMode1,1,n_a
Goal number 005e1088,T #4,fire_team_b,defence,false,n5,n5,type_c,3,15352,51571,109054,1,0,5,SwitchMode1,1,n_a
Goal number 005e1088,T #5,fire_team_b,manoeuvre,false,n6,n2,type_c,2,16768,68384,109054,1,0,5,SwitchMode1,1,n_a
Goal number 005e1088,T #6,fire_team_b,manoeuvre,false,n6,n5,type_a,3,40566,109011,109054,1,0,5,SwitchMode1,1,n_a
Goal number 4c293caa,T #1,fire_team_a,manoeuvre,false,n1,n5,type_c,3,15290,15357,161448,3,0,3,SwitchMode1,1,n_a
Goal number 4c293caa,T #2,fire_team_b,manoeuvre,false,n4,n3,type_a,2,20266,35673,161448,3,0,3,SwitchMode1,1,n_a
Goal number 4c293caa,T #3,fire_team_b,manoeuvre,false,n6,n2,type_c,2,18841,54557,161448,3,0,3,SwitchMode1,1,n_a
Goal number 4c293caa,T #4,fire_team_b,manoeuvre,false,n4,n1,type_c,2,52033,106655,161448,3,0,3,SwitchMode1,1,n_a
Goal number 4c293caa,T #5,fire_team_b,manoeuvre,false,n6,n2,type_a,1,18549,125256,161448,3,0,3,SwitchMode1,1,n_a
Goal number 4c293caa,T #6,fire_team_b,manoeuvre,false,n5,n6,type_a,3,36104,161400,161448,3,0,3,SwitchMode1,1,n_a
Goal number d62b9e78,T #1,fire_team_a,manoeuvre,false,n1,n5,type_a,3,30332,30396,189881,2,1,3,SwitchMode1,1,n_a
Goal number d62b9e78,T #2,fire_team_b,manoeuvre,false,n5,n2,type_a,1,10301,40847,189881,2,1,3,SwitchMode1,1,n_a
Goal number d62b9e78,T #3,fire_team_b,manoeuvre,false,n4,n3,type_c,3,18312,59192,189881,2,1,3,SwitchMode1,1,n_a
Goal number d62b9e78,T #4,fire_team_b,manoeuvre,false,n5,n6,type_c,3,43981,103245,189881,2,1,3,SwitchMode1,1,n_a
Goal number d62b9e78,T #5,fire_team_b,manoeuvre,false,n6,n6,type_b,2,45578,148866,189881,2,1,3,SwitchMode1,1,n_a
Goal number d62b9e78,T #6,fire_team_b,manoeuvre,false,n5,n4,type_c,3,40903,189827,189881,2,1,3,SwitchMode1,1,n_a
Goal number 3bee68cb,T #1,fire_team_b,manoeuvre,false,n5,n1,type_b,2,44465,44529,150455,2,4,0,SwitchMode1,1,n_a
Goal number 3bee68cb,T #2,fire_team_b,manoeuvre,false,n6,n3,type_b,1,7855,52424,150455,2,4,0,SwitchMode1,1,n_a
Goal number 3bee68cb,T #3,fire_team_b,manoeuvre,false,n4,n3,type_b,2,9995,62459,150455,2,4,0,SwitchMode1,1,n_a
Goal number 3bee68cb,T #4,fire_team_b,manoeuvre,false,n4,n6,type_b,2,32193,94705,150455,2,4,0,SwitchMode1,1,n_a
Goal number 3bee68cb,T #5,fire_team_b,manoeuvre,false,n4,n6,type_a,1,35401,130178,150455,2,4,0,SwitchMode1,1,n_a
Goal number 3bee68cb,T #6,fire_team_b,manoeuvre,false,n6,n4,type_a,1,20178,150410,150455,2,4,0,SwitchMode1,1,n_a
Goal number 20323ac1,T #1,fire_team_a,manoeuvre,false,n2,n4,type_a,2,20443,20499,241225,3,0,3,SwitchMode1,1,n_a
Goal number 20323ac1,T #2,fire_team_b,manoeuvre,false,n4,n2,type_c,1,14394,34962,241225,3,0,3,SwitchMode1,1,n_a
Goal number 20323ac1,T #3,fire_team_b,manoeuvre,false,n4,n6,type_a,1,25320,60346,241225,3,0,3,SwitchMode1,1,n_a
Goal number 20323ac1,T #4,fire_team_b,manoeuvre,false,n6,n4,type_a,3,48620,109022,241225,3,0,3,SwitchMode1,1,n_a
Goal number 20323ac1,T #5,fire_team_b,manoeuvre,false,n5,n3,type_c,3,119219,228296,241225,3,0,3,SwitchMode1,1,n_a
Goal number 20323ac1,T #6,fire_team_b,manoeuvre,false,n4,n2,type_c,1,12752,241186,241225,3,0,3,SwitchMode1,1,n_a
Goal number e6f3ed8c,T #1,fire_team_b,manoeuvre,false,n4,n5,type_a,3,34996,35068,265647,5,1,0,SwitchMode1,1,n_a
Goal number e6f3ed8c,T #2,fire_team_b,manoeuvre,false,n4,n6,type_a,2,62476,97592,265647,5,1,0,SwitchMode1,1,n_a
Goal number e6f3ed8c,T #3,fire_team_b,manoeuvre,false,n5,n1,type_a,1,12469,110125,265647,5,1,0,SwitchMode1,1,n_a
Goal number e6f3ed8c,T #4,fire_team_b,manoeuvre,false,n4,n6,type_a,1,24818,135006,265647,5,1,0,SwitchMode1,1,n_a
Goal number e6f3ed8c,T #5,fire_team_b,manoeuvre,false,n4,n1,type_a,3,96355,231426,265647,5,1,0,SwitchMode1,1,n_a
Goal number e6f3ed8c,T #6,fire_team_b,manoeuvre,false,n4,n2,type_b,1,34119,265595,265647,5,1,0,SwitchMode1,1,n_a
Goal number f1493d1a,T #1,fire_team_b,manoeuvre,false,n5,n4,type_a,2,27904,27971,295675,2,3,1,SwitchMode1,1,n_a
Goal number f1493d1a,T #2,fire_team_b,manoeuvre,false,n6,n5,type_b,3,88028,116059,295675,2,3,1,SwitchMode1,1,n_a
Goal number f1493d1a,T #3,fire_team_b,manoeuvre,false,n4,n5,type_a,3,70530,186638,295675,2,3,1,SwitchMode1,1,n_a
Goal number f1493d1a,T #4,fire_team_b,manoeuvre,false,n4,n5,type_c,3,25803,212481,295675,2,3,1,SwitchMode1,1,n_a
Goal number f1493d1a,T #5,fire_team_b,manoeuvre,false,n5,n1,type_b,3,42359,254905,295675,2,3,1,SwitchMode1,1,n_a
Goal number f1493d1a,T #6,fire_team_b,manoeuvre,false,n5,n6,type_b,3,40665,295632,295675,2,3,1,SwitchMode1,1,n_a
Goal number 944cb5a4,T #1,fire_team_b,manoeuvre,false,n5,n1,type_b,1,4190,4269,253074,3,1,2,SwitchMode1,1,n_a
Goal number 944cb5a4,T #2,fire_team_b,manoeuvre,false,n6,n6,type_c,2,41857,46178,253074,3,1,2,SwitchMode1,1,n_a
Goal number 944cb5a4,T #3,fire_team_b,manoeuvre,false,n6,n3,type_a,2,30339,76574,253074,3,1,2,SwitchMode1,1,n_a
Goal number 944cb5a4,T #4,fire_team_b,manoeuvre,false,n5,n6,type_a,3,108422,185066,253074,3,1,2,SwitchMode1,1,n_a
Goal number 944cb5a4,T #5,fire_team_b,manoeuvre,false,n6,n3,type_c,2,43031,228155,253074,3,1,2,SwitchMode1,1,n_a
Goal number 944cb5a4,T #6,fire_team_b,manoeuvre,false,n5,n5,type_a,1,24817,253035,253074,3,1,2,SwitchMode1,1,n_a
Goal number 3d41497e,T #1,fire_team_a,manoeuvre,false,n3,n3,type_a,1,15108,15176,387560,3,1,2,SwitchMode1,1,n_a
Goal number 3d41497e,T #2,fire_team_a,manoeuvre,false,n2,n6,type_a,3,31334,46581,387560,3,1,2,SwitchMode1,1,n_a
Goal number 3d41497e,T #3,fire_team_b,manoeuvre,false,n5,n4,type_b,2,57415,104060,387560,3,1,2,SwitchMode1,1,n_a
Goal number 3d41497e,T #4,fire_team_b,manoeuvre,false,n4,n6,type_c,3,36751,140858,387560,3,1,2,SwitchMode1,1,n_a
Goal number 3d41497e,T #5,fire_team_b,manoeuvre,false,n5,n4,type_a,3,142837,283734,387560,3,1,2,SwitchMode1,1,n_a
Goal number 3d41497e,T #6,fire_team_b,manoeuvre,false,n6,n4,type_c,2,103725,387526,387560,3,1,2,SwitchMode1,1,n_a
Goal number 22e0ae54,T #1,fire_team_b,manoeuvre,false,n4,n1,type_c,3,95432,95495,286317,1,1,4,SwitchMode1,1,n_a
Goal number 22e0ae54,T #2,fire_team_b,manoeuvre,false,n5,n1,type_c,2,25846,121414,286317,1,1,4,SwitchMode1,1,n_a
Goal number 22e0ae54,T #3,fire_team_b,manoeuvre,false,n4,n5,type_c,1,29809,151261,286317,1,1,4,SwitchMode1,1,n_a
Goal number 22e0ae54,T #4,fire_team_b,manoeuvre,false,n6,n3,type_a,3,85609,236918,286317,1,1,4,SwitchMode1,1,n_a
Goal number 22e0ae54,T #5,fire_team_b,manoeuvre,false,n5,n5,type_b,2,24920,261902,286317,1,1,4,SwitchMode1,1,n_a
Goal number 22e0ae54,T #6,fire_team_b,manoeuvre,false,n5,n2,type_c,1,24339,286282,286317,1,1,4,SwitchMode1,1,n_a
Goal number e596e775,T #1,fire_team_b,manoeuvre,false,n6,n1,type_a,3,125915,125978,287280,2,2,2,SwitchMode1,1,n_a
Goal number e596e775,T #2,fire_team_b,manoeuvre,false,n6,n3,type_c,2,70626,196675,287280,2,2,2,SwitchMode1,1,n_a
Goal number e596e775,T #3,fire_team_b,manoeuvre,false,n4,n4,type_c,1,10660,207397,287280,2,2,2,SwitchMode1,1,n_a
Goal number e596e775,T #4,fire_team_b,manoeuvre,false,n4,n1,type_b,3,25304,232779,287280,2,2,2,SwitchMode1,1,n_a
Goal number e596e775,T #5,fire_team_b,manoeuvre,false,n6,n4,type_a,1,34801,267635,287280,2,2,2,SwitchMode1,1,n_a
Goal number e596e775,T #6,fire_team_b,manoeuvre,false,n4,n4,type_b,3,19555,287233,287280,2,2,2,SwitchMode1,1,n_a
Goal number 530ce59d,T #1,fire_team_b,manoeuvre,false,n6,n4,type_c,2,15941,15999,259318,1,2,3,SwitchMode1,1,n_a
Goal number 530ce59d,T #2,fire_team_b,manoeuvre,false,n6,n6,type_c,2,158428,174492,259318,1,2,3,SwitchMode1,1,n_a
Goal number 530ce59d,T #3,fire_team_b,manoeuvre,false,n5,n5,type_a,2,38091,212644,259318,1,2,3,SwitchMode1,1,n_a
Goal number 530ce59d,T #4,fire_team_b,manoeuvre,false,n4,n4,type_c,1,11691,224385,259318,1,2,3,SwitchMode1,1,n_a
Goal number 530ce59d,T #5,fire_team_b,manoeuvre,false,n5,n3,type_b,1,18952,243400,259318,1,2,3,SwitchMode1,1,n_a
Goal number 530ce59d,T #6,fire_team_b,manoeuvre,false,n6,n6,type_b,2,15816,259270,259318,1,2,3,SwitchMode1,1,n_a
Goal number f6b82573,T #1,fire_team_b,manoeuvre,false,n5,n5,type_a,1,82781,82854,338903,3,0,3,SwitchMode1,1,n_a
Goal number f6b82573,T #2,fire_team_b,manoeuvre,false,n6,n3,type_a,3,125766,208679,338903,3,0,3,SwitchMode1,1,n_a
Goal number f6b82573,T #3,fire_team_b,manoeuvre,false,n4,n5,type_c,3,56066,264816,338903,3,0,3,SwitchMode1,1,n_a
Goal number f6b82573,T #4,fire_team_b,manoeuvre,false,n6,n5,type_a,1,34933,299802,338903,3,0,3,SwitchMode1,1,n_a
Goal number f6b82573,T #5,fire_team_b,manoeuvre,false,n5,n5,type_c,1,23590,323445,338903,3,0,3,SwitchMode1,1,n_a
Goal number f6b82573,T #6,fire_team_b,manoeuvre,false,n5,n2,type_c,2,15360,338853,338903,3,0,3,SwitchMode1,1,n_a
Goal number c2246275,T #1,fire_team_b,manoeuvre,false,n4,n2,type_a,1,19088,19262,275529,2,2,2,SwitchMode1,1,n_a
Goal number c2246275,T #2,fire_team_b,manoeuvre,false,n4,n1,type_c,1,32101,51410,275529,2,2,2,SwitchMode1,1,n_a
Goal number c2246275,T #3,fire_team_b,manoeuvre,false,n5,n5,type_c,3,37758,89218,275529,2,2,2,SwitchMode1,1,n_a
Goal number c2246275,T #4,fire_team_b,manoeuvre,false,n5,n4,type_a,1,113351,202630,275529,2,2,2,SwitchMode1,1,n_a
Goal number c2246275,T #5,fire_team_b,manoeuvre,false,n6,n4,type_b,2,59857,262541,275529,2,2,2,SwitchMode1,1,n_a
Goal number c2246275,T #6,fire_team_b,manoeuvre,false,n4,n1,type_b,3,12898,275490,275529,2,2,2,SwitchMode1,1,n_a
Goal number 32d24fd7,T #1,fire_team_b,manoeuvre,false,n5,n4,type_c,2,18849,18912,297707,2,2,2,SwitchMode1,1,n_a
Goal number 32d24fd7,T #2,fire_team_b,manoeuvre,false,n5,n5,type_b,2,108457,127440,297707,2,2,2,SwitchMode1,1,n_a
Goal number 32d24fd7,T #3,fire_team_b,manoeuvre,false,n6,n2,type_a,2,58036,185542,297707,2,2,2,SwitchMode1,1,n_a
Goal number 32d24fd7,T #4,fire_team_b,manoeuvre,false,n4,n2,type_c,3,64961,250557,297707,2,2,2,SwitchMode1,1,n_a
Goal number 32d24fd7,T #5,fire_team_b,manoeuvre,false,n4,n4,type_a,2,25358,275968,297707,2,2,2,SwitchMode1,1,n_a
