goal,task,fire_team,state,radio_silence,node,ignored_node,process_type,resource_qty,duration,time_since_start,goal_duration,type_a_count,type_b_count,type_c_count,info_experiment_code,info_run_number,flow_control_update_time
Goal number 32d24fd7,T #6,fire_team_b,manoeuvre,false,n6,n3,type_b,2,21621,297646,297707,2,2,2,SwitchMode1,1,n_a
Goal number f34f40df,T #1,fire_team_a,manoeuvre,false,n1,n1,type_c,1,5320,5385,42706,1,3,2,SwitchMode1,3,n_a
Goal number f34f40df,T #2,fire_team_a,manoeuvre,false,n2,n5,type_c,3,15321,20772,42706,1,3,2,SwitchMode1,3,n_a
Goal number f34f40df,T #3,fire_team_a,manoeuvre,false,n2,n6,type_b,1,3667,24500,42706,1,3,2,SwitchMode1,3,n_a
Goal number f34f40df,T #4,fire_team_a,manoeuvre,false,n2,n6,type_b,1,3719,28266,42706,1,3,2,SwitchMode1,3,n_a
Goal number f34f40df,T #5,fire_team_a,manoeuvre,false,n2,n4,type_a,1,10379,38764,42706,1,3,2,SwitchMode1,3,n_a
Goal number f34f40df,T #6,fire_team_a,manoeuvre,false,n1,n5,type_b,1,3850,42666,42706,1,3,2,SwitchMode1,3,n_a
Goal number 77cb2c04,T #1,fire_team_a,manoeuvre,false,n3,n2,type_a,1,10393,10540,94829,4,1,1,SwitchMode1,3,n_a
Goal number 77cb2c04,T #2,fire_team_a,manoeuvre,false,n1,n1,type_c,3,15339,25943,94829,4,1,1,SwitchMode1,3,n_a
Goal number 77cb2c04,T #3,fire_team_a,manoeuvre,false,n1,n1,type_a,1,10420,36448,94829,4,1,1,SwitchMode1,3,n_a
Goal number 77cb2c04,T #4,fire_team_a,manoeuvre,false,n3,n3,type_a,2,20298,56796,94829,4,1,1,SwitchMode1,3,n_a
Goal number 77cb2c04,T #5,fire_team_a,manoeuvre,false,n3,n6,type_a,3,30717,87598,94829,4,1,1,SwitchMode1,3,n_a
Goal number 77cb2c04,T #6,fire_team_a,manoeuvre,false,n2,n4,type_b,2,7105,94769,94829,4,1,1,SwitchMode1,3,n_a
Goal number 546bafce,T #1,fire_team_a,manoeuvre,false,n2,n3,type_a,1,10402,10479,59318,1,4,1,SwitchMode1,3,n_a
Goal number 546bafce,T #2,fire_team_a,manoeuvre,false,n2,n2,type_c,2,10364,20895,59318,1,4,1,SwitchMode1,3,n_a
Goal number 546bafce,T #3,fire_team_a,manoeuvre,false,n1,n1,type_b,2,16980,37933,59318,1,4,1,SwitchMode1,3,n_a
Goal number 546bafce,T #4,fire_team_a,manoeuvre,false,n1,n4,type_b,1,3850,41832,59318,1,4,1,SwitchMode1,3,n_a
Goal number 546bafce,T #5,fire_team_a,manoeuvre,false,n1,n6,type_b,2,6964,48862,59318,1,4,1,SwitchMode1,3,n_a
Goal number 546bafce,T #6,fire_team_a,manoeuvre,false,n1,n1,type_b,3,10336,59286,59318,1,4,1,SwitchMode1,3,n_a
Goal number 18685dd8,T #1,fire_team_a,manoeuvre,false,n2,n6,type_a,1,10273,10364,100784,3,2,1,SwitchMode1,3,n_a
Goal number 18685dd8,T #2,fire_team_a,manoeuvre,false,n3,n2,type_a,3,35256,45664,100784,3,2,1,SwitchMode1,3,n_a
Goal number 18685dd8,T #3,fire_team_a,manoeuvre,false,n1,n3,type_c,2,10285,56011,100784,3,2,1,SwitchMode1,3,n_a
Goal number 18685dd8,T #4,fire_team_a,manoeuvre,false,n1,n4,type_b,1,3764,59831,100784,3,2,1,SwitchMode1,3,n_a
Goal number 18685dd8,T #5,fire_team_a,manoeuvre,false,n1,n6,type_b,3,10488,70365,100784,3,2,1,SwitchMode1,3,n_a
Goal number 18685dd8,T #6,fire_team_a,manoeuvre,false,n2,n3,type_a,3,30298,100721,100784,3,2,1,SwitchMode1,3,n_a
Goal number 7f99db97,T #1,fire_team_a,manoeuvre,false,n2,n1,type_a,1,10350,10419,82885,2,0,4,SwitchMode1,3,n_a
Goal number 7f99db97,T #2,fire_team_a,manoeuvre,false,n1,n1,type_a,3,30501,40973,82885,2,0,4,SwitchMode1,3,n_a
Goal number 7f99db97,T #3,fire_team_a,manoeuvre,false,n2,n3,type_c,2,10254,51284,82885,2,0,4,SwitchMode1,3,n_a
Goal number 7f99db97,T #4,fire_team_a,manoeuvre,false,n3,n2,type_c,2,10621,61960,82885,2,0,4,SwitchMode1,3,n_a
Goal number 7f99db97,T #5,fire_team_a,manoeuvre,false,n2,n4,type_c,2,10425,72453,82885,2,0,4,SwitchMode1,3,n_a
Goal number 7f99db97,T #6,fire_team_a,manoeuvre,false,n1,n1,type_c,2,10309,82824,82885,2,0,4,SwitchMode1,3,n_a
Goal number 49fbc2c6,T #1,fire_team_a,manoeuvre,false,n1,n2,type_c,2,10525,10601,72905,2,2,2,SwitchMode1,3,n_a
Goal number 49fbc2c6,T #2,fire_team_a,manoeuvre,false,n3,n6,type_a,2,20278,30937,72905,2,2,2,SwitchMode1,3,n_a
Goal number 49fbc2c6,T #3,fire_team_a,manoeuvre,false,n3,n5,type_b,1,3873,34867,72905,2,2,2,SwitchMode1,3,n_a
Goal number 49fbc2c6,T #4,fire_team_a,manoeuvre,false,n1,n2,type_c,2,10390,45304,72905,2,2,2,SwitchMode1,3,n_a
Goal number 49fbc2c6,T #5,fire_team_a,manoeuvre,false,n3,n2,type_a,2,20396,65755,72905,2,2,2,SwitchMode1,3,n_a
Goal number 49fbc2c6,T #6,fire_team_a,manoeuvre,false,n2,n5,type_b,2,7046,72867,72905,2,2,2,SwitchMode1,3,n_a
Goal number b5bdaedc,T #1,fire_team_a,manoeuvre,false,n2,n2,type_c,1,5296,5361,54026,2,3,1,SwitchMode1,3,n_a
Goal number b5bdaedc,T #2,fire_team_a,manoeuvre,false,n1,n4,type_a,1,10519,15939,54026,2,3,1,SwitchMode1,3,n_a
Goal number b5bdaedc,T #3,fire_team_a,manoeuvre,false,n1,n5,type_b,2,7035,23041,54026,2,3,1,SwitchMode1,3,n_a
Goal number b5bdaedc,T #4,fire_team_a,manoeuvre,false,n3,n4,type_b,2,7130,30221,54026,2,3,1,SwitchMode1,3,n_a
Goal number b5bdaedc,T #5,fire_team_a,manoeuvre,false,n1,n2,type_a,1,10321,40600,54026,2,3,1,SwitchMode1,3,n_a
Goal number b5bdaedc,T #6,fire_team_a,manoeuvre,false,n1,n2,type_b,2,13317,53978,54026,2,3,1,SwitchMode1,3,n_a
Goal number 7f8f32ac,T #1,fire_team_a,manoeuvre,false,n3,n3,type_a,2,30483,30543,99966,3,0,3,SwitchMode1,3,n_a
Goal number 7f8f32ac,T #2,fire_team_a,manoeuvre,false,n3,n5,type_a,1,10303,40902,99966,3,0,3,SwitchMode1,3,n_a
Goal number 7f8f32ac,T #3,fire_team_a,manoeuvre,false,n2,n3,type_c,2,10290,51262,99966,3,0,3,SwitchMode1,3,n_a
Goal number 7f8f32ac,T #4,fire_team_a,manoeuvre,false,n2,n5,type_c,1,5284,56615,99966,3,0,3,SwitchMode1,3,n_a
Goal number 7f8f32ac,T #5,fire_team_a,manoeuvre,false,n3,n1,type_a,2,35751,92437,99966,3,0,3,SwitchMode1,3,n_a
Goal number 7f8f32ac,T #6,fire_team_a,manoeuvre,false,n1,n3,type_c,1,7431,99928,99966,3,0,3,SwitchMode1,3,n_a
Goal number a4e2e8cd,T #1,fire_team_a,manoeuvre,false,n3,n2,type_a,1,10276,10427,73947,2,1,3,SwitchMode1,3,n_a
Goal number a4e2e8cd,T #2,fire_team_a,manoeuvre,false,n2,n6,type_b,1,3605,14096,73947,2,1,3,SwitchMode1,3,n_a
Goal number a4e2e8cd,T #3,fire_team_a,manoeuvre,false,n2,n2,type_c,1,5599,19780,73947,2,1,3,SwitchMode1,3,n_a
Goal number a4e2e8cd,T #4,fire_team_a,manoeuvre,false,n1,n2,type_c,3,15652,35494,73947,2,1,3,SwitchMode1,3,n_a
Goal number a4e2e8cd,T #5,fire_team_a,manoeuvre,false,n2,n1,type_c,1,7909,43454,73947,2,1,3,SwitchMode1,3,n_a
Goal number a4e2e8cd,T #6,fire_team_a,manoeuvre,false,n2,n6,type_a,3,30369,73897,73947,2,1,3,SwitchMode1,3,n_a
Goal number 6dfbee27,T #1,fire_team_a,manoeuvre,false,n1,n1,type_b,3,10246,10329,74200,1,2,3,SwitchMode1,3,n_a
Goal number 6dfbee27,T #2,fire_team_a,manoeuvre,false,n3,n6,type_a,2,20314,30707,74200,1,2,3,SwitchMode1,3,n_a
Goal number 6dfbee27,T #3,fire_team_a,manoeuvre,false,n2,n2,type_c,2,10317,41089,74200,1,2,3,SwitchMode1,3,n_a
Goal number 6dfbee27,T #4,fire_team_a,manoeuvre,false,n1,n1,type_c,2,10422,51572,74200,1,2,3,SwitchMode1,3,n_a
Goal number 6dfbee27,T #5,fire_team_a,manoeuvre,false,n1,n2,type_b,2,6999,58636,74200,1,2,3,SwitchMode1,3,n_a
Goal number 6dfbee27,T #6,fire_team_a,manoeuvre,false,n1,n6,type_c,3,15449,74150,74200,1,2,3,SwitchMode1,3,n_a
Goal number e8ce562c,T #1,fire_team_a,manoeuvre,false,n2,n6,type_b,2,6975,7072,75745,1,3,2,SwitchMode1,3,n_a
Goal number e8ce562c,T #2,fire_team_a,manoeuvre,false,n1,n4,type_b,3,14823,21934,75745,1,3,2,SwitchMode1,3,n_a
Goal number e8ce562c,T #3,fire_team_a,manoeuvre,false,n2,n3,type_c,2,10399,32408,75745,1,3,2,SwitchMode1,3,n_a
Goal number e8ce562c,T #4,fire_team_a,manoeuvre,false,n3,n4,type_a,3,30289,62766,75745,1,3,2,SwitchMode1,3,n_a
Goal number e8ce562c,T #5,fire_team_a,manoeuvre,false,n3,n3,type_c,1,5455,68353,75745,1,3,2,SwitchMode1,3,n_a
Goal number e8ce562c,T #6,fire_team_a,manoeuvre,false,n3,n5,type_b,2,7288,75694,75745,1,3,2,SwitchMode1,3,n_a
Goal number a0a03a8d,T #1,fire_team_a,manoeuvre,false,n2,n4,type_a,1,10284,10346,73383,2,2,2,SwitchMode1,3,n_a
Goal number a0a03a8d,T #2,fire_team_a,manoeuvre,false,n1,n3,type_b,2,9218,19631,73383,2,2,2,SwitchMode1,3,n_a
Goal number a0a03a8d,T #3,fire_team_a,manoeuvre,false,n1,n6,type_c,3,18700,38385,73383,2,2,2,SwitchMode1,3,n_a
Goal number a0a03a8d,T #4,fire_team_a,manoeuvre,false,n3,n4,type_b,3,10308,48751,73383,2,2,2,SwitchMode1,3,n_a
Goal number a0a03a8d,T #5,fire_team_a,manoeuvre,false,n3,n6,type_a,1,11671,60498,73383,2,2,2,SwitchMode1,3,n_a
Goal number a0a03a8d,T #6,fire_team_a,manoeuvre,false,n1,n1,type_c,2,12777,73332,73383,2,2,2,SwitchMode1,3,n_a
Goal number 65648d2b,T #1,fire_team_a,manoeuvre,false,n2,n2,type_c,3,15317,15472,56027,1,3,2,SwitchMode1,3,n_a
Goal number 65648d2b,T #2,fire_team_a,manoeuvre,false,n2,n1,type_a,1,10467,26011,56027,1,3,2,SwitchMode1,3,n_a
Goal number 65648d2b,T #3,fire_team_a,manoeuvre,false,n3,n4,type_b,2,6947,33022,56027,1,3,2,SwitchMode1,3,n_a
Goal number 65648d2b,T #4,fire_team_a,manoeuvre,false,n2,n1,type_b,1,3723,36812,56027,1,3,2,SwitchMode1,3,n_a
Goal number 65648d2b,T #5,fire_team_a,manoeuvre,false,n2,n2,type_b,1,3612,40540,56027,1,3,2,SwitchMode1,3,n_a
Goal number 65648d2b,T #6,fire_team_a,manoeuvre,false,n3,n3,type_c,3,15276,55961,56027,1,3,2,SwitchMode1,3,n_a
Goal number e2611981,T #1,fire_team_a,manoeuvre,false,n2,n3,type_c,3,15254,15314,93870,2,2,2,SwitchMode1,3,n_a
Goal number e2611981,T #2,fire_team_a,manoeuvre,false,n1,n2,type_b,3,10292,25659,93870,2,2,2,SwitchMode1,3,n_a
Goal number e2611981,T #3,fire_team_a,manoeuvre,false,n3,n1,type_a,3,30277,55996,93870,2,2,2,SwitchMode1,3,n_a
Goal number e2611981,T #4,fire_team_a,manoeuvre,false,n3,n3,type_b,2,6899,62960,93870,2,2,2,SwitchMode1,3,n_a
Goal number e2611981,T #5,fire_team_a,manoeuvre,false,n2,n2,type_a,1,10367,73397,93870,2,2,2,SwitchMode1,3,n_a
Goal number e2611981,T #6,fire_team_a,manoeuvre,false,n2,n6,type_c,3,20278,93730,93870,2,2,2,SwitchMode1,3,n_a
Goal number 29ed323e,T #1,fire_team_a,manoeuvre,false,n1,n6,type_a,2,20368,20445,100151,2,0,4,SwitchMode1,3,n_a
Goal number 29ed323e,T #2,fire_team_a,manoeuvre,false,n1,n5,type_c,2,19186,39684,100151,2,0,4,SwitchMode1,3,n_a
Goal number 29ed323e,T #3,fire_team_a,manoeuvre,false,n2,n2,type_c,2,10254,49993,100151,2,0,4,SwitchMode1,3,n_a
Goal number 29ed323e,T #4,fire_team_a,manoeuvre,false,n2,n1,type_c,1,5390,55424,100151,2,0,4,SwitchMode1,3,n_a
Goal number 29ed323e,T #5,fire_team_b,manoeuvre,false,n4,n2,type_c,3,15420,70901,100151,2,0,4,SwitchMode1,3,n_a
Goal number 29ed323e,T #6,fire_team_b,manoeuvre,false,n6,n1,type_a,2,29181,100114,100151,2,0,4,SwitchMode1,3,n_a
Goal number 005e1088,T #1,fire_team_a,manoeuvre,false,n1,n4,type_c,1,5303,5373,110597,1,0,5,SwitchMode1,3,n_a
Goal number 005e1088,T #2,fire_team_a,manoeuvre,false,n1,n6,type_c,3,15323,20736,110597,1,0,5,SwitchMode1,3,n_a
Goal number 005e1088,T #3,fire_team_a,manoeuvre,false,n3,n2,type_c,3,15317,36119,110597,1,0,5,SwitchMode1,3,n_a
Goal number 005e1088,T #4,fire_team_a,manoeuvre,false,n3,n5,type_c,3,15305,51549,110597,1,0,5,SwitchMode1,3,n_a
Goal number 005e1088,T #5,fire_team_b,manoeuvre,false,n6,n2,type_c,2,10338,61944,110597,1,0,5,SwitchMode1,3,n_a
Goal number 005e1088,T #6,fire_team_b,manoeuvre,false,n4,n5,type_a,3,48535,110547,110597,1,0,5,SwitchMode1,3,n_a
Goal number e6f3ed8c,T #1,fire_team_b,manoeuvre,false,n6,n5,type_a,3,37037,37100,158760,5,1,0,SwitchMode1,3,n_a
Goal number e6f3ed8c,T #2,fire_team_b,manoeuvre,false,n4,n6,type_a,2,23189,60352,158760,5,1,0,SwitchMode1,3,n_a
Goal number e6f3ed8c,T #3,fire_team_b,manoeuvre,false,n6,n1,type_a,1,23926,84345,158760,5,1,0,SwitchMode1,3,n_a
Goal number e6f3ed8c,T #4,fire_team_b,manoeuvre,false,n5,n6,type_a,1,26148,110556,158760,5,1,0,SwitchMode1,3,n_a
Goal number e6f3ed8c,T #5,fire_team_b,manoeuvre,false,n5,n1,type_a,3,43788,154414,158760,5,1,0,SwitchMode1,3,n_a
Goal number e6f3ed8c,T #6,fire_team_b,manoeuvre,false,n6,n2,type_b,1,4256,158728,158760,5,1,0,SwitchMode1,3,n_a
Goal number 3d41497e,T #1,fire_team_a,manoeuvre,false,n3,n3,type_a,1,10314,10440,265470,3,1,2,SwitchMode1,3,n_a
Goal number 3d41497e,T #2,fire_team_a,manoeuvre,false,n1,n6,type_a,3,36541,47036,265470,3,1,2,SwitchMode1,3,n_a
Goal number 3d41497e,T #3,fire_team_b,manoeuvre,false,n4,n4,type_b,2,7671,54752,265470,3,1,2,SwitchMode1,3,n_a
Goal number 3d41497e,T #4,fire_team_b,manoeuvre,false,n5,n6,type_c,3,37509,92311,265470,3,1,2,SwitchMode1,3,n_a
Goal number 3d41497e,T #5,fire_team_b,manoeuvre,false,n6,n4,type_a,3,62109,154464,265470,3,1,2,SwitchMode1,3,n_a
Goal number 3d41497e,T #6,fire_team_b,manoeuvre,false,n5,n4,type_c,2,110908,265430,265470,3,1,2,SwitchMode1,3,n_a
Goal number d62b9e78,T #1,fire_team_a,manoeuvre,false,n1,n5,type_a,3,30304,30365,264101,2,1,3,SwitchMode1,3,n_a
Goal number d62b9e78,T #2,fire_team_b,manoeuvre,false,n5,n2,type_a,1,10326,40764,264101,2,1,3,SwitchMode1,3,n_a
Goal number d62b9e78,T #3,fire_team_b,manoeuvre,false,n5,n3,type_c,3,15339,56151,264101,2,1,3,SwitchMode1,3,n_a
Goal number d62b9e78,T #4,fire_team_b,manoeuvre,false,n4,n6,type_c,3,48700,104896,264101,2,1,3,SwitchMode1,3,n_a
Goal number d62b9e78,T #5,fire_team_b,manoeuvre,false,n4,n6,type_b,2,136475,241423,264101,2,1,3,SwitchMode1,3,n_a
Goal number d62b9e78,T #6,fire_team_b,manoeuvre,false,n6,n4,type_c,3,22599,264055,264101,2,1,3,SwitchMode1,3,n_a
Goal number 4c293caa,T #1,fire_team_a,manoeuvre,false,n3,n5,type_c,3,28205,28282,268157,3,0,3,SwitchMode1,3,n_a
Goal number 4c293caa,T #2,fire_team_b,manoeuvre,false,n4,n3,type_a,2,27670,55984,268157,3,0,3,SwitchMode1,3,n_a
Goal number 4c293caa,T #3,fire_team_b,manoeuvre,false,n6,n2,type_c,2,12079,68117,268157,3,0,3,SwitchMode1,3,n_a
Goal number 4c293caa,T #4,fire_team_b,manoeuvre,false,n6,n1,type_c,2,112910,181088,268157,3,0,3,SwitchMode1,3,n_a
Goal number 4c293caa,T #5,fire_team_b,manoeuvre,false,n5,n2,type_a,1,54930,236075,268157,3,0,3,SwitchMode1,3,n_a
Goal number 4c293caa,T #6,fire_team_b,manoeuvre,false,n4,n6,type_a,3,31994,268111,268157,3,0,3,SwitchMode1,3,n_a
Goal number f1493d1a,T #1,fire_team_b,manoeuvre,false,n5,n4,type_a,2,43106,43165,254838,2,3,1,SwitchMode1,3,n_a
Goal number f1493d1a,T #2,fire_team_b,manoeuvre,false,n5,n5,type_b,3,52850,96071,254838,2,3,1,SwitchMode1,3,n_a
Goal number f1493d1a,T #3,fire_team_b,manoeuvre,false,n4,n5,type_a,3,35535,131670,254838,2,3,1,SwitchMode1,3,n_a
Goal number f1493d1a,T #4,fire_team_b,manoeuvre,false,n6,n5,type_c,3,63337,195065,254838,2,3,1,SwitchMode1,3,n_a
Goal number f1493d1a,T #5,fire_team_b,manoeuvre,false,n4,n1,type_b,3,32871,227990,254838,2,3,1,SwitchMode1,3,n_a
Goal number f1493d1a,T #6,fire_team_b,manoeuvre,false,n6,n6,type_b,3,26733,254786,254838,2,3,1,SwitchMode1,3,n_a
Goal number 32d24fd7,T #1,fire_team_b,manoeuvre,false,n5,n4,type_c,2,12582,12644,221157,2,2,2,SwitchMode1,3,n_a
Goal number 32d24fd7,T #2,fire_team_b,manoeuvre,false,n5,n5,type_b,2,27291,39997,221157,2,2,2,SwitchMode1,3,n_a
Goal number 32d24fd7,T #3,fire_team_b,manoeuvre,false,n4,n2,type_a,2,74627,114706,221157,2,2,2,SwitchMode1,3,n_a
Goal number 32d24fd7,T #4,fire_team_b,manoeuvre,false,n4,n2,type_c,3,25382,140149,221157,2,2,2,SwitchMode1,3,n_a
Goal number 32d24fd7,T #5,fire_team_b,manoeuvre,false,n5,n4,type_a,2,55594,195776,221157,2,2,2,SwitchMode1,3,n_a
Goal number 32d24fd7,T #6,fire_team_b,manoeuvre,false,n6,n3,type_b,2,25185,221023,221157,2,2,2,SwitchMode1,3,n_a
Goal number c2246275,T #1,fire_team_b,manoeuvre,false,n5,n2,type_a,1,11899,11965,210074,2,2,2,SwitchMode1,3,n_a
Goal number c2246275,T #2,fire_team_b,manoeuvre,false,n5,n1,type_c,1,11955,23989,210074,2,2,2,SwitchMode1,3,n_a
Goal number c2246275,T #3,fire_team_b,manoeuvre,false,n6,n5,type_c,3,24493,48548,210074,2,2,2,SwitchMode1,3,n_a
Goal number c2246275,T #4,fire_team_b,manoeuvre,false,n6,n4,type_a,1,120242,168846,210074,2,2,2,SwitchMode1,3,n_a
Goal number c2246275,T #5,fire_team_b,manoeuvre,false,n6,n4,type_b,2,13723,182634,210074,2,2,2,SwitchMode1,3,n_a
Goal number c2246275,T #6,fire_team_b,manoeuvre,false,n6,n1,type_b,3,27339,210024,210074,2,2,2,SwitchMode1,3,n_a
Goal number e596e775,T #1,fire_team_b,manoeuvre,false,n4,n1,type_a,3,60961,61019,235201,2,2,2,SwitchMode1,3,n_a
Goal number e596e775,T #2,fire_team_b,manoeuvre,false,n6,n3,type_c,2,19165,80239,235201,2,2,2,SwitchMode1,3,n_a
Goal number e596e775,T #3,fire_team_b,manoeuvre,false,n6,n4,type_c,1,15225,95523,235201,2,2,2,SwitchMode1,3,n_a
Goal number e596e775,T #4,fire_team_b,manoeuvre,false,n5,n1,type_b,3,39562,135131,235201,2,2,2,SwitchMode1,3,n_a
Goal number e596e775,T #5,fire_team_b,manoeuvre,false,n4,n4,type_a,1,79659,214822,235201,2,2,2,SwitchMode1,3,n_a
Goal number e596e775,T #6,fire_team_b,manoeuvre,false,n4,n4,type_b,3,20259,235153,235201,2,2,2,SwitchMode1,3,n_a
Goal number 3bee68cb,T #1,fire_team_b,manoeuvre,false,n6,n1,type_b,2,28745,28804,259768,2,4,0,SwitchMode1,3,n_a
Goal number 3bee68cb,T #2,fire_team_b,manoeuvre,false,n5,n3,type_b,1,80237,109102,259768,2,4,0,SwitchMode1,3,n_a
Goal number 3bee68cb,T #3,fire_team_b,manoeuvre,false,n6,n3,type_b,2,102408,211554,259768,2,4,0,SwitchMode1,3,n_a
Goal number 3bee68cb,T #4,fire_team_b,manoeuvre,false,n4,n6,type_b,2,7423,219030,259768,2,4,0,SwitchMode1,3,n_a
Goal number 3bee68cb,T #5,fire_team_b,manoeuvre,false,n4,n6,type_a,1,20267,239338,259768,2,4,0,SwitchMode1,3,n_a
Goal number 3bee68cb,T #6,fire_team_b,manoeuvre,false,n4,n4,type_a,1,20322,259724,259768,2,4,0,SwitchMode1,3,n_a
Goal number 530ce59d,T #1,fire_team_b,manoeuvre,false,n4,n4,type_c,2,92686,92757,219931,1,2,3,SwitchMode1,3,n_a
Goal number 530ce59d,T #2,fire_team_b,manoeuvre,false,n6,n6,type_c,2,14094,107014,219931,1,2,3,SwitchMode1,3,n_a
Goal number 530ce59d,T #3,fire_team_b,manoeuvre,false,n5,n5,type_a,2,36323,143369,219931,1,2,3,SwitchMode1,3,n_a
Goal number 530ce59d,T #4,fire_team_b,manoeuvre,false,n5,n4,type_c,1,45675,189093,219931,1,2,3,SwitchMode1,3,n_a
Goal number 530ce59d,T #5,fire_team_b,manoeuvre,false,n6,n3,type_b,1,18699,207860,219931,1,2,3,SwitchMode1,3,n_a
Goal number 530ce59d,T #6,fire_team_b,manoeuvre,false,n4,n6,type_b,2,11854,219868,219931,1,2,3,SwitchMode1,3,n_a
Goal number 20323ac1,T #1,fire_team_a,manoeuvre,false,n1,n4,type_a,2,40926,41009,357815,3,0,3,SwitchMode1,3,n_a
Goal number 20323ac1,T #2,fire_team_b,manoeuvre,false,n5,n2,type_c,1,10881,51963,357815,3,0,3,SwitchMode1,3,n_a
Goal number 20323ac1,T #3,fire_team_b,manoeuvre,false,n5,n6,type_a,1,124007,176024,357815,3,0,3,SwitchMode1,3,n_a
Goal number 20323ac1,T #4,fire_team_b,manoeuvre,false,n6,n4,type_a,3,34356,210425,357815,3,0,3,SwitchMode1,3,n_a
Goal number 20323ac1,T #5,fire_team_b,manoeuvre,false,n4,n3,type_c,3,141948,352426,357815,3,0,3,SwitchMode1,3,n_a
Goal number 20323ac1,T #6,fire_team_b,manoeuvre,false,n4,n2,type_c,1,5268,357771,357815,3,0,3,SwitchMode1,3,n_a
Goal number 22e0ae54,T #1,fire_team_b,manoeuvre,false,n5,n1,type_c,3,70680,70834,283187,1,1,4,SwitchMode1,3,n_a
Goal number 22e0ae54,T #2,fire_team_b,manoeuvre,false,n4,n1,type_c,2,126785,197669,283187,1,1,4,SwitchMode1,3,n_a
Goal number 22e0ae54,T #3,fire_team_b,manoeuvre,false,n6,n5,type_c,1,38906,236628,283187,1,1,4,SwitchMode1,3,n_a
Goal number 22e0ae54,T #4,fire_team_b,manoeuvre,false,n6,n3,type_a,3,33788,270486,283187,1,1,4,SwitchMode1,3,n_a
Goal number 22e0ae54,T #5,fire_team_b,manoeuvre,false,n6,n5,type_b,2,6994,277548,283187,1,1,4,SwitchMode1,3,n_a
Goal number 22e0ae54,T #6,fire_team_b,manoeuvre,false,n6,n2,type_c,1,5544,283143,283187,1,1,4,SwitchMode1,3,n_a
Goal number 944cb5a4,T #1,fire_team_b,manoeuvre,false,n4,n1,type_b,1,75522,75683,274767,3,1,2,SwitchMode1,3,n_a
Goal number 944cb5a4,T #2,fire_team_b,manoeuvre,false,n6,n6,type_c,2,85226,160954,274767,3,1,2,SwitchMode1,3,n_a
Goal number 944cb5a4,T #3,fire_team_b,manoeuvre,false,n5,n3,type_a,2,36018,197110,274767,3,1,2,SwitchMode1,3,n_a
Goal number 944cb5a4,T #4,fire_team_b,manoeuvre,false,n5,n6,type_a,3,35446,232620,274767,3,1,2,SwitchMode1,3,n_a
Goal number 944cb5a4,T #5,fire_team_b,manoeuvre,false,n4,n3,type_c,2,31682,264388,274767,3,1,2,SwitchMode1,3,n_a
Goal number 944cb5a4,T #6,fire_team_b,manoeuvre,false,n6,n5,type_a,1,10286,274716,274767,3,1,2,SwitchMode1,3,n_a
Goal number f6b82573,T #1,fire_team_b,manoeuvre,false,n5,n5,type_a,1,65325,65385,365880,3,0,3,SwitchMode1,3,n_a
Goal number f6b82573,T #2,fire_team_b,manoeuvre,false,n5,n3,type_a,3,258717,324157,365880,3,0,3,SwitchMode1,3,n_a
Goal number f6b82573,T #3,fire_team_b,manoeuvre,false,n5,n5,type_c,3,15542,339762,365880,3,0,3,SwitchMode1,3,n_a
Goal number f6b82573,T #4,fire_team_b,manoeuvre,false,n4,n5,type_a,1,10297,350124,365880,3,0,3,SwitchMode1,3,n_a
Goal number f6b82573,T #5,fire_team_b,manoeuvre,false,n5,n5,type_c,1,5281,355483,365880,3,0,3,SwitchMode1,3,n_a
Goal number f6b82573,T #6,fire_team_b,manoeuvre,false,n6,n2,type_c,2,10287,365845,365880,3,0,3,SwitchMode1,3,n_a
